epx: 12.137, epy: 13.635, epv: 46.896, ept: 0.005, eps: 28.12, longitude: 15.646591667, epc: nan, track: 109.08, mode: 3, time: 1418940649.0, latitude: 58.375663333, climb: 0.0, epd: nan, speed: 0.057, altitude: 70.2
epx: 13.037, epy: 10.207, epv: 33.35, ept: 0.005, eps: 26.07, longitude: 15.646663333, epc: nan, track: 27.43, mode: 3, time: 2014-12-18T22:12:20.000Z, latitude: 58.375601667, climb: -0.3, epd: nan, speed: 0.34, altitude: 69.4
epx: 13.037, epy: 10.207, epv: 20.01, ept: 0.005, eps: 26.07, longitude: 15.64667, epc: nan, track: 27.43, mode: 3, time: 1418940741.0, latitude: 58.375598333, climb: -0.1, epd: nan, speed: 0.304, altitude: 69.3
epx: 13.037, epy: 10.207, epv: 18.86, ept: 0.005, eps: 26.07, longitude: 15.646673333, epc: nan, track: 28.15, mode: 3, time: 2014-12-18T22:12:22.000Z, latitude: 58.3756, climb: -0.2, epd: nan, speed: 0.314, altitude: 69.1
epx: 13.037, epy: 10.207, epv: 18.86, ept: 0.005, eps: 26.07, longitude: 15.646673333, epc: nan, track: 28.15, mode: 3, time: 2014-12-18T22:12:22.000Z, latitude: 58.3756, climb: -0.2, epd: nan, speed: 0.314, altitude: 69.1
epx: 13.037, epy: 10.207, epv: 18.86, ept: 0.005, eps: 26.07, longitude: 15.646683333, epc: nan, track: 50.81, mode: 3, time: 1418940743.0, latitude: 58.375603333, climb: -0.1, epd: nan, speed: 0.468, altitude: 69.0
epx: 10.831, epy: 9.021, epv: 36.012, ept: 0.005, eps: 23.87, longitude: 15.646693333, epc: nan, track: 55.68, mode: 3, time: 2014-12-18T22:12:24.000Z, latitude: 58.375606667, climb: -0.2, epd: nan, speed: 0.571, altitude: 68.8
epx: 10.831, epy: 9.021, epv: 18.86, ept: 0.005, eps: 21.66, longitude: 15.646705, epc: nan, track: 60.07, mode: 3, time: 1418940745.0, latitude: 58.375606667, climb: -0.1, epd: nan, speed: 0.597, altitude: 68.7
epx: 10.831, epy: 9.021, epv: 18.86, ept: 0.005, eps: 21.66, longitude: 15.64672, epc: nan, track: 88.15, mode: 3, time: 2014-12-18T22:12:26.000Z, latitude: 58.375596667, climb: -0.2, epd: nan, speed: 0.556, altitude: 68.5
epx: 10.831, epy: 9.021, epv: 20.47, ept: 0.005, eps: 21.66, longitude: 15.646735, epc: nan, track: 112.81, mode: 3, time: 1418940747.0, latitude: 58.375586667, climb: -0.1, epd: nan, speed: 0.535, altitude: 68.4
epx: 10.831, epy: 9.021, epv: 20.47, ept: 0.005, eps: 21.66, longitude: 15.646735, epc: nan, track: 112.81, mode: 3, time: 1418940747.0, latitude: 58.375586667, climb: -0.1, epd: nan, speed: 0.535, altitude: 68.4
epx: 10.831, epy: 9.021, epv: 20.01, ept: 0.005, eps: 21.66, longitude: 15.646748333, epc: nan, track: 124.89, mode: 3, time: 2014-12-18T22:12:28.000Z, latitude: 58.375575, climb: -0.2, epd: nan, speed: 0.633, altitude: 68.2
epx: 13.774, epy: 10.64, epv: 41.729, ept: 0.005, eps: 24.61, longitude: 15.646758333, epc: nan, track: 132.55, mode: 3, time: 1418940749.0, latitude: 58.375563333, climb: -0.1, epd: nan, speed: 0.751, altitude: 68.1
epx: 13.774, epy: 10.64, epv: 20.47, ept: 0.005, eps: 27.55, longitude: 15.646775, epc: nan, track: 141.04, mode: 3, time: 2014-12-18T22:12:30.000Z, latitude: 58.375546667, climb: -0.1, epd: nan, speed: 1.019, altitude: 68.0
epx: 13.774, epy: 10.64, epv: 20.47, ept: 0.005, eps: 27.55, longitude: 15.646786667, epc: nan, track: 143.64, mode: 3, time: 1418940751.0, latitude: 58.375536667, climb: -0.2, epd: nan, speed: 1.013, altitude: 67.8
epx: 13.774, epy: 10.64, epv: 20.47, ept: 0.005, eps: 27.55, longitude: 15.646801667, epc: nan, track: 145.85, mode: 3, time: 2014-12-18T22:12:32.000Z, latitude: 58.375523333, climb: -0.2, epd: nan, speed: 1.132, altitude: 67.6
epx: 13.774, epy: 10.64, epv: 20.47, ept: 0.005, eps: 27.55, longitude: 15.646801667, epc: nan, track: 145.85, mode: 3, time: 2014-12-18T22:12:32.000Z, latitude: 58.375523333, climb: -0.2, epd: nan, speed: 1.132, altitude: 67.6
epx: 13.774, epy: 10.64, epv: 20.47, ept: 0.005, eps: 27.55, longitude: 15.646815, epc: nan, track: 143.72, mode: 3, time: 1418940753.0, latitude: 58.375511667, climb: -0.1, epd: nan, speed: 1.142, altitude: 67.5
epx: 13.774, epy: 10.64, epv: 41.729, ept: 0.005, eps: 27.55, longitude: 15.646831667, epc: nan, track: 142.51, mode: 3, time: 2014-12-18T22:12:34.000Z, latitude: 58.3755, climb: -0.2, epd: nan, speed: 1.147, altitude: 67.3
epx: 13.774, epy: 10.64, epv: 20.47, ept: 0.005, eps: 27.55, longitude: 15.646841667, epc: nan, track: 144.9, mode: 3, time: 1418940755.0, latitude: 58.375491667, climb: -0.1, epd: nan, speed: 1.137, altitude: 67.2
epx: 13.774, epy: 10.64, epv: 20.47, ept: 0.005, eps: 27.55, longitude: 15.646853333, epc: nan, track: 147.22, mode: 3, time: 2014-12-18T22:12:36.000Z, latitude: 58.375481667, climb: -0.1, epd: nan, speed: 1.152, altitude: 67.1
epx: 13.774, epy: 10.64, epv: 20.01, ept: 0.005, eps: 27.55, longitude: 15.646866667, epc: nan, track: 148.67, mode: 3, time: 1418940757.0, latitude: 58.375471667, climb: -0.1, epd: nan, speed: 1.163, altitude: 67.0
epx: 13.774, epy: 10.64, epv: 20.01, ept: 0.005, eps: 27.55, longitude: 15.646866667, epc: nan, track: 148.67, mode: 3, time: 1418940757.0, latitude: 58.375471667, climb: -0.1, epd: nan, speed: 1.163, altitude: 67.0
epx: 13.774, epy: 10.64, epv: 20.01, ept: 0.005, eps: 27.55, longitude: 15.646885, epc: nan, track: 148.49, mode: 3, time: 2014-12-18T22:12:38.000Z, latitude: 58.37546, climb: -0.1, epd: nan, speed: 1.178, altitude: 66.9
epx: 13.774, epy: 10.64, epv: 41.729, ept: 0.005, eps: 27.55, longitude: 15.646901667, epc: nan, track: 148.69, mode: 3, time: 1418940759.0, latitude: 58.375446667, climb: -0.1, epd: nan, speed: 1.204, altitude: 66.8
epx: 13.774, epy: 10.64, epv: 20.47, ept: 0.005, eps: 27.55, longitude: 15.646915, epc: nan, track: 148.59, mode: 3, time: 2014-12-18T22:12:40.000Z, latitude: 58.375436667, climb: -0.1, epd: nan, speed: 1.23, altitude: 66.7
epx: 13.774, epy: 10.64, epv: 20.47, ept: 0.005, eps: 27.55, longitude: 15.646926667, epc: nan, track: 150.11, mode: 3, time: 1418940761.0, latitude: 58.375423333, climb: -0.1, epd: nan, speed: 1.235, altitude: 66.6
epx: 13.774, epy: 10.64, epv: 20.47, ept: 0.005, eps: 27.55, longitude: 15.646938333, epc: nan, track: 150.9, mode: 3, time: 2014-12-18T22:12:42.000Z, latitude: 58.375406667, climb: -0.1, epd: nan, speed: 1.255, altitude: 66.5
epx: 13.774, epy: 10.64, epv: 20.47, ept: 0.005, eps: 27.55, longitude: 15.646938333, epc: nan, track: 150.9, mode: 3, time: 2014-12-18T22:12:42.000Z, latitude: 58.375406667, climb: -0.1, epd: nan, speed: 1.255, altitude: 66.5
epx: 13.774, epy: 10.64, epv: 20.47, ept: 0.005, eps: 27.55, longitude: 15.646951667, epc: nan, track: 152.27, mode: 3, time: 1418940763.0, latitude: 58.375388333, climb: 0.0, epd: nan, speed: 1.487, altitude: 66.5
epx: 15.597, epy: 11.414, epv: 44.074, ept: 0.005, eps: 29.37, longitude: 15.646956667, epc: nan, track: 154.22, mode: 3, time: 2014-12-18T22:12:44.000Z, latitude: 58.375371667, climb: -0.1, epd: nan, speed: 1.605, altitude: 66.4
epx: 15.597, epy: 11.414, epv: 20.47, ept: 0.005, eps: 31.19, longitude: 15.646956667, epc: nan, track: 156.38, mode: 3, time: 1418940765.0, latitude: 58.375355, climb: -0.1, epd: nan, speed: 1.6, altitude: 66.3
epx: 15.597, epy: 11.414, epv: 20.01, ept: 0.005, eps: 31.19, longitude: 15.646956667, epc: nan, track: 158.73, mode: 3, time: 2014-12-18T22:12:46.000Z, latitude: 58.375338333, climb: -0.1, epd: nan, speed: 1.703, altitude: 66.2
epx: 15.597, epy: 11.414, epv: 20.01, ept: 0.005, eps: 31.19, longitude: 15.646951667, epc: nan, track: 162.18, mode: 3, time: 1418940767.0, latitude: 58.375323333, climb: 0.0, epd: nan, speed: 1.687, altitude: 66.2
epx: 15.597, epy: 11.414, epv: 20.01, ept: 0.005, eps: 31.19, longitude: 15.646951667, epc: nan, track: 162.18, mode: 3, time: 1418940767.0, latitude: 58.375323333, climb: 0.0, epd: nan, speed: 1.687, altitude: 66.2
epx: 15.597, epy: 11.414, epv: 20.01, ept: 0.005, eps: 31.19, longitude: 15.646945, epc: nan, track: 165.47, mode: 3, time: 2014-12-18T22:12:48.000Z, latitude: 58.375313333, climb: 0.0, epd: nan, speed: 1.415, altitude: 66.2
epx: 14.645, epy: 10.455, epv: 43.025, ept: 0.005, eps: 30.24, longitude: 15.646945, epc: nan, track: 168.21, mode: 3, time: 1418940769.0, latitude: 58.375303333, climb: 0.0, epd: nan, speed: 1.224, altitude: 66.2
epx: 14.645, epy: 10.455, epv: 18.86, ept: 0.005, eps: 29.29, longitude: 15.646933333, epc: nan, track: 171.3, mode: 3, time: 2014-12-18T22:12:50.000Z, latitude: 58.375298333, climb: -0.1, epd: nan, speed: 1.245, altitude: 66.1
epx: 14.645, epy: 10.455, epv: 20.01, ept: 0.005, eps: 29.29, longitude: 15.64692, epc: nan, track: 174.61, mode: 3, time: 1418940771.0, latitude: 58.375291667, climb: -0.1, epd: nan, speed: 1.446, altitude: 66.0
epx: 14.645, epy: 10.455, epv: 20.01, ept: 0.005, eps: 29.29, longitude: 15.646905, epc: nan, track: 177.75, mode: 3, time: 2014-12-18T22:12:52.000Z, latitude: 58.375281667, climb: 0.0, epd: nan, speed: 1.482, altitude: 66.0
epx: 14.645, epy: 10.455, epv: 20.01, ept: 0.005, eps: 29.29, longitude: 15.646905, epc: nan, track: 177.75, mode: 3, time: 2014-12-18T22:12:52.000Z, latitude: 58.375281667, climb: 0.0, epd: nan, speed: 1.482, altitude: 66.0
epx: 14.645, epy: 10.455, epv: 20.01, ept: 0.005, eps: 29.29, longitude: 15.646893333, epc: nan, track: 180.41, mode: 3, time: 1418940773.0, latitude: 58.375271667, climb: 0.0, epd: nan, speed: 1.471, altitude: 66.0
epx: 12.243, epy: 13.389, epv: 45.751, ept: 0.005, eps: 28.03, longitude: 15.646888333, epc: nan, track: 183.23, mode: 3, time: 2014-12-18T22:12:54.000Z, latitude: 58.375255, climb: 0.1, epd: nan, speed: 1.703, altitude: 66.1
epx: 12.243, epy: 13.389, epv: 18.86, ept: 0.005, eps: 26.78, longitude: 15.646878333, epc: nan, track: 185.73, mode: 3, time: 1418940775.0, latitude: 58.375241667, climb: 0.1, epd: nan, speed: 1.358, altitude: 66.2
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646866667, epc: nan, track: 188.22, mode: 3, time: 2014-12-18T22:12:56.000Z, latitude: 58.375233333, climb: 0.0, epd: nan, speed: 1.338, altitude: 66.2
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646856667, epc: nan, track: 201.77, mode: 3, time: 1418940777.0, latitude: 58.375223333, climb: 0.2, epd: nan, speed: 1.307, altitude: 66.4
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646856667, epc: nan, track: 201.77, mode: 3, time: 1418940777.0, latitude: 58.375223333, climb: 0.2, epd: nan, speed: 1.307, altitude: 66.4
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646846667, epc: nan, track: 202.29, mode: 3, time: 2014-12-18T22:12:58.000Z, latitude: 58.375215, climb: 0.1, epd: nan, speed: 1.42, altitude: 66.5
epx: 12.243, epy: 13.389, epv: 45.751, ept: 0.005, eps: 26.78, longitude: 15.646831667, epc: nan, track: 203.74, mode: 3, time: 1418940779.0, latitude: 58.375205, climb: 0.2, epd: nan, speed: 1.559, altitude: 66.7
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646813333, epc: nan, track: 205.38, mode: 3, time: 2014-12-18T22:13:00.000Z, latitude: 58.375196667, climb: 0.1, epd: nan, speed: 1.651, altitude: 66.8
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646796667, epc: nan, track: 207.35, mode: 3, time: 1418940781.0, latitude: 58.375186667, climb: 0.2, epd: nan, speed: 1.734, altitude: 67.0
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646775, epc: nan, track: 209.39, mode: 3, time: 2014-12-18T22:13:02.000Z, latitude: 58.375175, climb: 0.3, epd: nan, speed: 1.837, altitude: 67.3
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646775, epc: nan, track: 209.39, mode: 3, time: 2014-12-18T22:13:02.000Z, latitude: 58.375175, climb: 0.3, epd: nan, speed: 1.837, altitude: 67.3
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646748333, epc: nan, track: 210.96, mode: 3, time: 1418940783.0, latitude: 58.375168333, climb: 0.3, epd: nan, speed: 1.574, altitude: 67.6
epx: 12.243, epy: 13.389, epv: 45.751, ept: 0.005, eps: 26.78, longitude: 15.646728333, epc: nan, track: 219.17, mode: 3, time: 2014-12-18T22:13:04.000Z, latitude: 58.375158333, climb: 0.4, epd: nan, speed: 1.456, altitude: 68.0
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646711667, epc: nan, track: 221.4, mode: 3, time: 1418940785.0, latitude: 58.375146667, climb: 0.3, epd: nan, speed: 1.327, altitude: 68.3
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646715, epc: nan, track: 219.77, mode: 3, time: 2014-12-18T22:13:06.000Z, latitude: 58.375138333, climb: 0.1, epd: nan, speed: 1.204, altitude: 68.4
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646706667, epc: nan, track: 218.8, mode: 3, time: 1418940787.0, latitude: 58.375126667, climb: 0.4, epd: nan, speed: 1.425, altitude: 68.8
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646706667, epc: nan, track: 218.8, mode: 3, time: 1418940787.0, latitude: 58.375126667, climb: 0.4, epd: nan, speed: 1.425, altitude: 68.8
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646695, epc: nan, track: 218.14, mode: 3, time: 2014-12-18T22:13:08.000Z, latitude: 58.375113333, climb: 0.4, epd: nan, speed: 1.461, altitude: 69.2
epx: 12.243, epy: 13.389, epv: 45.751, ept: 0.005, eps: 26.78, longitude: 15.646681667, epc: nan, track: 218.47, mode: 3, time: 1418940789.0, latitude: 58.375098333, climb: 0.3, epd: nan, speed: 1.332, altitude: 69.5
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646673333, epc: nan, track: 217.4, mode: 3, time: 2014-12-18T22:13:10.000Z, latitude: 58.375083333, climb: 0.3, epd: nan, speed: 1.317, altitude: 69.8
epx: 12.243, epy: 13.389, epv: 20.01, ept: 0.005, eps: 26.78, longitude: 15.646663333, epc: nan, track: 218.94, mode: 3, time: 1418940791.0, latitude: 58.37507, climb: 0.3, epd: nan, speed: 1.307, altitude: 70.1
epx: 12.243, epy: 13.389, epv: 18.86, ept: 0.005, eps: 26.78, longitude: 15.646655, epc: nan, track: 245.17, mode: 3, time: 2014-12-18T22:13:12.000Z, latitude: 58.37506, climb: -0.1, epd: nan, speed: 0.633, altitude: 70.0
epx: 12.243, epy: 13.389, epv: 18.86, ept: 0.005, eps: 26.78, longitude: 15.646655, epc: nan, track: 245.17, mode: 3, time: 2014-12-18T22:13:12.000Z, latitude: 58.37506, climb: -0.1, epd: nan, speed: 0.633, altitude: 70.0
epx: 12.243, epy: 13.389, epv: 18.86, ept: 0.005, eps: 26.78, longitude: 15.64665, epc: nan, track: 257.31, mode: 3, time: 1418940793.0, latitude: 58.375055, climb: -0.1, epd: nan, speed: 0.345, altitude: 69.9
epx: 9.218, epy: 9.724, epv: 32.833, ept: 0.005, eps: 23.11, longitude: 15.646655, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:14.000Z, latitude: 58.375053333, climb: 0.2, epd: nan, speed: 0.057, altitude: 70.1
epx: 9.218, epy: 9.724, epv: 18.86, ept: 0.005, eps: 19.45, longitude: 15.646656667, epc: nan, track: 257.31, mode: 3, time: 1418940795.0, latitude: 58.37505, climb: -0.1, epd: nan, speed: 0.067, altitude: 70.0
epx: 9.218, epy: 9.724, epv: 18.86, ept: 0.005, eps: 19.45, longitude: 15.646658333, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:16.000Z, latitude: 58.375048333, climb: -0.1, epd: nan, speed: 0.082, altitude: 69.9
epx: 9.218, epy: 9.724, epv: 18.86, ept: 0.005, eps: 19.45, longitude: 15.64666, epc: nan, track: 257.31, mode: 3, time: 1418940797.0, latitude: 58.375048333, climb: 0.0, epd: nan, speed: 0.093, altitude: 69.9
epx: 9.218, epy: 9.724, epv: 18.86, ept: 0.005, eps: 19.45, longitude: 15.64666, epc: nan, track: 257.31, mode: 3, time: 1418940797.0, latitude: 58.375048333, climb: 0.0, epd: nan, speed: 0.093, altitude: 69.9
epx: 9.218, epy: 9.724, epv: 18.86, ept: 0.005, eps: 19.45, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:18.000Z, latitude: 58.375046667, climb: 0.1, epd: nan, speed: 0.041, altitude: 70.0
epx: 9.098, epy: 12.595, epv: 38.357, ept: 0.005, eps: 22.32, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 1418940799.0, latitude: 58.375046667, climb: 0.1, epd: nan, speed: 0.082, altitude: 70.1
epx: 9.098, epy: 12.595, epv: 18.86, ept: 0.005, eps: 25.19, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:20.000Z, latitude: 58.375046667, climb: 0.1, epd: nan, speed: 0.072, altitude: 70.2
epx: 9.098, epy: 12.595, epv: 18.86, ept: 0.005, eps: 25.19, longitude: 15.646663333, epc: nan, track: 257.31, mode: 3, time: 1418940801.0, latitude: 58.375046667, climb: 0.1, epd: nan, speed: 0.067, altitude: 70.3
epx: 9.098, epy: 12.595, epv: 18.86, ept: 0.005, eps: 25.19, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:22.000Z, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.005, altitude: 70.3
epx: 9.098, epy: 12.595, epv: 18.86, ept: 0.005, eps: 25.19, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:22.000Z, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.005, altitude: 70.3
epx: 9.098, epy: 12.595, epv: 18.86, ept: 0.005, eps: 25.19, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 1418940803.0, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.005, altitude: 70.3
epx: 9.098, epy: 12.595, epv: 38.357, ept: 0.005, eps: 25.19, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:24.000Z, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.005, altitude: 70.3
epx: 9.098, epy: 12.595, epv: 18.86, ept: 0.005, eps: 25.19, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 1418940805.0, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.005, altitude: 70.3
epx: 9.098, epy: 12.595, epv: 18.86, ept: 0.005, eps: 25.19, longitude: 15.646663333, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:26.000Z, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.01, altitude: 70.3
epx: 9.098, epy: 12.595, epv: 18.86, ept: 0.005, eps: 25.19, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 1418940807.0, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.026, altitude: 70.3
epx: 9.098, epy: 12.595, epv: 18.86, ept: 0.005, eps: 25.19, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 1418940807.0, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.026, altitude: 70.3
epx: 9.098, epy: 12.595, epv: 18.86, ept: 0.005, eps: 25.19, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:28.000Z, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.01, altitude: 70.3
epx: 8.559, epy: 11.748, epv: 32.88, ept: 0.005, eps: 24.34, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 1418940809.0, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.005, altitude: 70.3
epx: 8.559, epy: 11.748, epv: 19.78, ept: 0.005, eps: 23.5, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:30.000Z, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.005, altitude: 70.3
epx: 8.559, epy: 11.748, epv: 39.33, ept: 0.005, eps: 23.5, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 1418940811.0, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.005, altitude: 70.3
epx: 8.559, epy: 11.748, epv: 19.78, ept: 0.005, eps: 23.5, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:32.000Z, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.01, altitude: 70.3
epx: 8.559, epy: 11.748, epv: 19.78, ept: 0.005, eps: 23.5, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:32.000Z, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.01, altitude: 70.3
epx: 8.559, epy: 11.748, epv: 19.78, ept: 0.005, eps: 23.5, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 1418940813.0, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.0, altitude: 70.3
epx: 9.099, epy: 12.609, epv: 38.412, ept: 0.005, eps: 24.36, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 2014-12-18T22:13:34.000Z, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.021, altitude: 70.3
epx: 9.099, epy: 12.609, epv: 18.86, ept: 0.005, eps: 25.22, longitude: 15.646661667, epc: nan, track: 257.31, mode: 3, time: 1418940815.0, latitude: 58.375046667, climb: 0.0, epd: nan, speed: 0.036, altitude: 70.3
epx: 9.099, epy: 12.609, epv: 18.86, ept: 0.005, eps: 25.22, longitude: 15.646661667, epc: nan, track: 296.48, mode: 3, time: 2014-12-18T22:13:36.000Z, latitude: 58.375045, climb: 0.0, epd: nan, speed: 0.9, altitude: 70.3
epx: 9.099, epy: 12.609, epv: 18.86, ept: 0.005, eps: 25.22, longitude: 15.646646667, epc: nan, track: 275.4, mode: 3, time: 1418940817.0, latitude: 58.375046667, climb: -0.1, epd: nan, speed: 0.993, altitude: 70.2
epx: 9.099, epy: 12.609, epv: 18.86, ept: 0.005, eps: 25.22, longitude: 15.646646667, epc: nan, track: 275.4, mode: 3, time: 1418940817.0, latitude: 58.375046667, climb: -0.1, epd: nan, speed: 0.993, altitude: 70.2
epx: 9.099, epy: 12.609, epv: 18.86, ept: 0.005, eps: 25.22, longitude: 15.64663, epc: nan, track: 277.66, mode: 3, time: 2014-12-18T22:13:38.000Z, latitude: 58.37505, climb: -0.1, epd: nan, speed: 1.332, altitude: 70.1
epx: 8.572, epy: 11.717, epv: 32.891, ept: 0.005, eps: 24.33, longitude: 15.64661, epc: nan, track: 280.46, mode: 3, time: 1418940819.0, latitude: 58.375056667, climb: -0.2, epd: nan, speed: 1.44, altitude: 69.9
epx: 8.572, epy: 11.717, epv: 18.86, ept: 0.005, eps: 23.43, longitude: 15.646576667, epc: nan, track: 282.94, mode: 3, time: 2014-12-18T22:13:40.000Z, latitude: 58.37506, climb: 0.0, epd: nan, speed: 1.446, altitude: 69.9
epx: 8.572, epy: 11.717, epv: 18.86, ept: 0.005, eps: 23.43, longitude: 15.646556667, epc: nan, track: 284.82, mode: 3, time: 1418940821.0, latitude: 58.37506, climb: 0.0, epd: nan, speed: 1.476, altitude: 69.9
epx: 8.572, epy: 11.717, epv: 18.86, ept: 0.005, eps: 23.43, longitude: 15.646536667, epc: nan, track: 295.24, mode: 3, time: 2014-12-18T22:13:42.000Z, latitude: 58.375063333, climb: 0.0, epd: nan, speed: 1.507, altitude: 69.9
epx: 8.572, epy: 11.717, epv: 18.86, ept: 0.005, eps: 23.43, longitude: 15.646536667, epc: nan, track: 295.24, mode: 3, time: 2014-12-18T22:13:42.000Z, latitude: 58.375063333, climb: 0.0, epd: nan, speed: 1.507, altitude: 69.9
epx: 8.572, epy: 11.717, epv: 18.86, ept: 0.005, eps: 23.43, longitude: 15.646513333, epc: nan, track: 296.7, mode: 3, time: 1418940823.0, latitude: 58.375071667, climb: 0.1, epd: nan, speed: 1.415, altitude: 70.0
epx: 8.572, epy: 11.717, epv: 32.891, ept: 0.005, eps: 23.43, longitude: 15.646493333, epc: nan, track: 297.32, mode: 3, time: 2014-12-18T22:13:44.000Z, latitude: 58.375076667, climb: 0.0, epd: nan, speed: 1.322, altitude: 70.0
epx: 8.572, epy: 11.717, epv: 18.86, ept: 0.005, eps: 23.43, longitude: 15.646481667, epc: nan, track: 298.5, mode: 3, time: 1418940825.0, latitude: 58.375083333, climb: 0.1, epd: nan, speed: 1.302, altitude: 70.1
epx: 8.572, epy: 11.717, epv: 18.86, ept: 0.005, eps: 23.43, longitude: 15.646463333, epc: nan, track: 297.98, mode: 3, time: 2014-12-18T22:13:46.000Z, latitude: 58.375088333, climb: 0.1, epd: nan, speed: 1.327, altitude: 70.2
epx: 8.572, epy: 11.717, epv: 18.86, ept: 0.005, eps: 23.43, longitude: 15.646445, epc: nan, track: 295.42, mode: 3, time: 1418940827.0, latitude: 58.375095, climb: 0.1, epd: nan, speed: 1.502, altitude: 70.3
epx: 8.572, epy: 11.717, epv: 18.86, ept: 0.005, eps: 23.43, longitude: 15.646445, epc: nan, track: 295.42, mode: 3, time: 1418940827.0, latitude: 58.375095, climb: 0.1, epd: nan, speed: 1.502, altitude: 70.3
epx: 8.572, epy: 11.717, epv: 18.86, ept: 0.005, eps: 23.43, longitude: 15.646423333, epc: nan, track: 294.89, mode: 3, time: 2014-12-18T22:13:48.000Z, latitude: 58.3751, climb: 0.1, epd: nan, speed: 1.219, altitude: 70.4
epx: 9.12, epy: 12.634, epv: 38.376, ept: 0.005, eps: 24.35, longitude: 15.646401667, epc: nan, track: 301.29, mode: 3, time: 1418940829.0, latitude: 58.375105, climb: 0.0, epd: nan, speed: 1.214, altitude: 70.4
epx: 9.12, epy: 12.634, epv: 19.78, ept: 0.005, eps: 25.27, longitude: 15.646391667, epc: nan, track: 339.94, mode: 3, time: 2014-12-18T22:13:50.000Z, latitude: 58.375113333, climb: 0.1, epd: nan, speed: 1.116, altitude: 70.5
